id,filepath,filename,extension,frontmatter_status,frontmatter
3352,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 11 - Berço de Safira.webp,Episódio 11 - Berço de Safira,.webp,,
3353,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-1.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-1",.webp,,
3354,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-10.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-10",.webp,,
3355,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-11.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-11",.webp,,
3356,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-2.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-2",.webp,,
3357,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-3.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-3",.webp,,
3358,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-4.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-4",.webp,,
3359,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-5.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-5",.webp,,
3360,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-6.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-6",.webp,,
3361,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-7.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-7",.webp,,
3362,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-8.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-8",.webp,,
3363,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-9.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima-9",.webp,,
3364,"C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Episódio 13 - Olhe para cima, espie, procure e vá para a próxima.webp","Episódio 13 - Olhe para cima, espie, procure e vá para a próxima",.webp,,
3365,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Ruri Rocks\agregados\Ruri Rocks.webp,Ruri Rocks,.webp,,
3366,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\2b57fec560ed866e1eae38bea5b76e7a.mp4,2b57fec560ed866e1eae38bea5b76e7a,.mp4,,
3367,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 01 (Ep20260131 090809)-1.webp,Episódio 01 (Ep20260131 090809)-1,.webp,,
3368,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 01 (Ep20260131 090809).webp,Episódio 01 (Ep20260131 090809),.webp,,
3369,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 02 (Ep20260131 090932)-1.webp,Episódio 02 (Ep20260131 090932)-1,.webp,,
3370,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 02 (Ep20260131 090932)-2.webp,Episódio 02 (Ep20260131 090932)-2,.webp,,
3371,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 02 (Ep20260131 090932)-3.webp,Episódio 02 (Ep20260131 090932)-3,.webp,,
3372,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 02 (Ep20260131 090932)-4.webp,Episódio 02 (Ep20260131 090932)-4,.webp,,
3373,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 02 (Ep20260131 090932)-5.webp,Episódio 02 (Ep20260131 090932)-5,.webp,,
3374,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 02 (Ep20260131 090932).webp,Episódio 02 (Ep20260131 090932),.webp,,
3375,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 03 - Preocupações do Lawrence-1.webp,Episódio 03 - Preocupações do Lawrence-1,.webp,,
3376,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 03 - Preocupações do Lawrence-2.webp,Episódio 03 - Preocupações do Lawrence-2,.webp,,
3377,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 03 - Preocupações do Lawrence-3.webp,Episódio 03 - Preocupações do Lawrence-3,.webp,,
3378,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 03 - Preocupações do Lawrence.webp,Episódio 03 - Preocupações do Lawrence,.webp,,
3379,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 07 - Preocupações da Cecilia.webp,Episódio 07 - Preocupações da Cecilia,.webp,,
3380,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 08 - O Legado de Frederica-1.webp,Episódio 08 - O Legado de Frederica-1,.webp,,
3381,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 08 - O Legado de Frederica.webp,Episódio 08 - O Legado de Frederica,.webp,,
3382,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 09 - Divina Proteção da Santa-1.webp,Episódio 09 - Divina Proteção da Santa-1,.webp,,
3383,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 09 - Divina Proteção da Santa.webp,Episódio 09 - Divina Proteção da Santa,.webp,,
3384,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 10 - O Sentimento dos Dois-1.webp,Episódio 10 - O Sentimento dos Dois-1,.webp,,
3385,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 10 - O Sentimento dos Dois.webp,Episódio 10 - O Sentimento dos Dois,.webp,,
3386,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 12 - A Forma da Relação Deles-1.webp,Episódio 12 - A Forma da Relação Deles-1,.webp,,
3387,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 12 - A Forma da Relação Deles-2.webp,Episódio 12 - A Forma da Relação Deles-2,.webp,,
3388,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Episódio 12 - A Forma da Relação Deles.webp,Episódio 12 - A Forma da Relação Deles,.webp,,
3389,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Saint Cecilia & Pastor Lawrence.webp,Saint Cecilia & Pastor Lawrence,.webp,,
3390,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Saint Cecilia & Pastor Lawrence\agregados\Shiro.gif,Shiro,.gif,,
3391,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 03 - Canção de Plantar Arroz-1.webp,Episódio 03 - Canção de Plantar Arroz-1,.webp,,
3392,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 03 - Canção de Plantar Arroz-2.webp,Episódio 03 - Canção de Plantar Arroz-2,.webp,,
3393,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 03 - Canção de Plantar Arroz-3.webp,Episódio 03 - Canção de Plantar Arroz-3,.webp,,
3394,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 03 - Canção de Plantar Arroz.webp,Episódio 03 - Canção de Plantar Arroz,.webp,,
3395,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 06 - Chamas do ódio-1.webp,Episódio 06 - Chamas do ódio-1,.webp,,
3396,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 06 - Chamas do ódio.webp,Episódio 06 - Chamas do ódio,.webp,,
3397,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 08 - A Revolta do Arroz que Abalou a Capital-1.webp,Episódio 08 - A Revolta do Arroz que Abalou a Capital-1,.webp,,
3398,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 08 - A Revolta do Arroz que Abalou a Capital-2.webp,Episódio 08 - A Revolta do Arroz que Abalou a Capital-2,.webp,,
3399,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 08 - A Revolta do Arroz que Abalou a Capital-3.webp,Episódio 08 - A Revolta do Arroz que Abalou a Capital-3,.webp,,
3400,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 08 - A Revolta do Arroz que Abalou a Capital-4.webp,Episódio 08 - A Revolta do Arroz que Abalou a Capital-4,.webp,,
3401,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 08 - A Revolta do Arroz que Abalou a Capital.webp,Episódio 08 - A Revolta do Arroz que Abalou a Capital,.webp,,
3402,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 09 - Aquele que controla os demônios-1.webp,Episódio 09 - Aquele que controla os demônios-1,.webp,,
3403,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 09 - Aquele que controla os demônios-2.webp,Episódio 09 - Aquele que controla os demônios-2,.webp,,
3404,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 09 - Aquele que controla os demônios-3.webp,Episódio 09 - Aquele que controla os demônios-3,.webp,,
3405,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Episódio 09 - Aquele que controla os demônios.webp,Episódio 09 - Aquele que controla os demônios,.webp,,
3406,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Sakuna Of Rice and Ruin-1.mp4,Sakuna Of Rice and Ruin-1,.mp4,,
3407,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Sakuna Of Rice and Ruin.mp4,Sakuna Of Rice and Ruin,.mp4,,
3408,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Sakuna Of Rice and Ruin\agregados\Sakuna Of Rice and Ruin.webp,Sakuna Of Rice and Ruin,.webp,,
3409,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01 (Ep20251003 234833)-1.webp,Episódio 01 (Ep20251003 234833)-1,.webp,,
3410,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01 (Ep20251003 234833)-2.webp,Episódio 01 (Ep20251003 234833)-2,.webp,,
3411,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01 (Ep20251003 234833)-3.webp,Episódio 01 (Ep20251003 234833)-3,.webp,,
3412,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01 (Ep20251003 234833).webp,Episódio 01 (Ep20251003 234833),.webp,,
3413,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-1.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-1,.webp,,
3414,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-10.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-10,.webp,,
3415,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-11.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-11,.webp,,
3416,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-12.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-12,.webp,,
3417,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-13.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-13,.webp,,
3418,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-14.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-14,.webp,,
3419,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-15.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-15,.webp,,
3420,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-16.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-16,.webp,,
3421,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-17.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-17,.webp,,
3422,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-18.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-18,.webp,,
3423,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-19.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-19,.webp,,
3424,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-2.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-2,.webp,,
3425,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-20.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-20,.webp,,
3426,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-21.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-21,.webp,,
3427,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-22.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-22,.webp,,
3428,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-23.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-23,.webp,,
3429,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-24.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-24,.webp,,
3430,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-25.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-25,.webp,,
3431,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-3.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-3,.webp,,
3432,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-4.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-4,.webp,,
3433,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-5.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-5,.webp,,
3434,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-6.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-6,.webp,,
3435,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-7.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-7,.webp,,
3436,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-8.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-8,.webp,,
3437,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333)-9.webp,Episódio 01-04 (Conclusões) (Ep20251026 082333)-9,.webp,,
3438,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\Episódio 01-04 (Conclusões) (Ep20251026 082333).webp,Episódio 01-04 (Conclusões) (Ep20251026 082333),.webp,,
3439,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\SANDA\agregados\SANDA.webp,SANDA,.webp,,
3440,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\0704(1)-1.mp4,0704(1)-1,.mp4,,
3441,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\0704-1.mp4,0704-1,.mp4,,
3442,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\Episódio 01-1.webp,Episódio 01-1,.webp,,
3443,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\Episódio 01-2.webp,Episódio 01-2,.webp,,
3444,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\Episódio 01-3.webp,Episódio 01-3,.webp,,
3445,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\Episódio 01-4.webp,Episódio 01-4,.webp,,
3446,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\Episódio 01-5.webp,Episódio 01-5,.webp,,
3447,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\Episódio 01-6.webp,Episódio 01-6,.webp,,
3448,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\Episódio 01-7.webp,Episódio 01-7,.webp,,
3449,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\Episódio 01.webp,Episódio 01,.webp,,
3450,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\Episódio 09 (Ep20250830 204505)-1.webp,Episódio 09 (Ep20250830 204505)-1,.webp,,
3451,C:\Users\caiof\Drive\Obsidian\cognitio vitae 2\30 - Entes\Mídias (Ente)\Animes (Mídia)\Secrets of the Silent Witch\agregados\Episódio 09 (Ep20250830 204505)-2.webp,Episódio 09 (Ep20250830 204505)-2,.webp,,
